Schema Version,Record Type,Source Name,Source URL,Product Name,Description,Pricing,Category,Downloads,Likes,Tags,Collected At
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/colbert-ir/colbertv2.0,colbert-ir/colbertv2.0,AI/ML model hosted on Hugging Face Hub,UNKNOWN,AI_MODEL,2539633,366,"transformers, pytorch, onnx, safetensors, bert, ColBERT, en, arxiv:2004.12832, arxiv:2007.00814, arxiv:2101.00436, arxiv:2112.01488, arxiv:2205.09707, license:mit, endpoints_compatible, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/NeoQuasar/Kronos-Tokenizer-base,NeoQuasar/Kronos-Tokenizer-base,AI/ML model hosted on Hugging Face Hub,UNKNOWN,time-series-forecasting,2538514,70,"pytorch, safetensors, Finance, Candlestick, K-line, time-series-forecasting, arxiv:2508.02739, license:mit, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/audeering/wav2vec2-large-robust-24-ft-age-gender,audeering/wav2vec2-large-robust-24-ft-age-gender,AI/ML model hosted on Hugging Face Hub,UNKNOWN,audio-classification,2537892,59,"transformers, pytorch, safetensors, wav2vec2, speech, audio, audio-classification, age-recognition, gender-recognition, dataset:agender, dataset:mozillacommonvoice, dataset:timit, dataset:voxceleb2, arxiv:2306.16962, base_model:facebook/wav2vec2-large-robust, base_model:finetune:facebook/wav2vec2-large-robust, license:cc-by-nc-sa-4.0, endpoints_compatible, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/HauhauCS/Gemma-4-E4B-Uncensored-HauhauCS-Aggressive,HauhauCS/Gemma-4-E4B-Uncensored-HauhauCS-Aggressive,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-text,2535342,1138,"gguf, uncensored, gemma4, abliterated, vision, multimodal, audio, image-text-to-text, en, multilingual, license:gemma, endpoints_compatible, region:us, imatrix, conversational",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/w11wo/indonesian-roberta-base-posp-tagger,w11wo/indonesian-roberta-base-posp-tagger,AI/ML model hosted on Hugging Face Hub,UNKNOWN,token-classification,2509921,10,"transformers, pytorch, tf, tensorboard, safetensors, roberta, token-classification, generated_from_trainer, ind, dataset:indonlu, base_model:flax-community/indonesian-roberta-base, base_model:finetune:flax-community/indonesian-roberta-base, license:mit, model-index, endpoints_compatible, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Qwen/Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,AI/ML model hosted on Hugging Face Hub,UNKNOWN,feature-extraction,2489577,320,"sentence-transformers, safetensors, qwen3, text-generation, transformers, sentence-similarity, feature-extraction, text-embeddings-inference, arxiv:2506.05176, base_model:Qwen/Qwen3-4B-Base, base_model:finetune:Qwen/Qwen3-4B-Base, license:apache-2.0, endpoints_compatible, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Comfy-Org/Qwen-Image_ComfyUI,Comfy-Org/Qwen-Image_ComfyUI,AI/ML model hosted on Hugging Face Hub,UNKNOWN,AI_MODEL,2483092,483,"diffusion-single-file, comfyui, base_model:DiffSynth-Studio/Qwen-Image-Distill-Full, base_model:finetune:DiffSynth-Studio/Qwen-Image-Distill-Full, license:apache-2.0, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/cdiamond/Qwen3.8-27B-iMatrix-NVFP4-MTP-GGUF,cdiamond/Qwen3.8-27B-iMatrix-NVFP4-MTP-GGUF,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-text,2480386,8,"gguf, qwen, qwen3.8, nvfp4, imatrix, mtp, llama.cpp, multimodal, 256k-context, image-text-to-text, base_model:Qwen/Qwen3.8-27B, base_model:quantized:Qwen/Qwen3.8-27B, license:apache-2.0, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Qwen/Qwen3-VL-8B-Instruct-FP8,Qwen/Qwen3-VL-8B-Instruct-FP8,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-text,2479666,82,"transformers, safetensors, qwen3_vl, image-text-to-text, conversational, arxiv:2505.09388, arxiv:2502.13923, arxiv:2409.12191, arxiv:2308.12966, base_model:Qwen/Qwen3-VL-8B-Instruct, base_model:quantized:Qwen/Qwen3-VL-8B-Instruct, license:apache-2.0, endpoints_compatible, fp8, region:us, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Systran/faster-whisper-small,Systran/faster-whisper-small,AI/ML model hosted on Hugging Face Hub,UNKNOWN,automatic-speech-recognition,2461657,48,"ctranslate2, audio, automatic-speech-recognition, en, zh, de, es, ru, ko, fr, ja, pt, tr, pl, ca, nl, ar, sv, it, id, hi, fi, vi, he, uk, el, ms, cs, ro, da, hu, ta, no, th, ur, hr, bg, lt, la, mi, ml, cy, sk, te, fa, lv, bn, sr, az, sl, kn, et, mk, br, eu, is, hy, ne, mn, bs, kk, sq, sw, gl, mr, pa, si, km, sn, yo, so, af, oc, ka, be, tg, sd, gu, am, yi, lo, uz, fo, ht, ps, tk, nn, mt, sa, lb, my, bo, tl, mg, as, tt, haw, ln, ha, ba, jw, su, license:mit, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/jonatasgrosman/wav2vec2-large-xlsr-53-hungarian,jonatasgrosman/wav2vec2-large-xlsr-53-hungarian,AI/ML model hosted on Hugging Face Hub,UNKNOWN,automatic-speech-recognition,2447953,10,"transformers, pytorch, jax, wav2vec2, automatic-speech-recognition, audio, speech, xlsr-fine-tuning-week, hu, dataset:common_voice, doi:10.57967/hf/3577, license:apache-2.0, model-index, endpoints_compatible, region:us, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/huihui-ai/Huihui-Qwen3.8-27B-abliterated-GGUF,huihui-ai/Huihui-Qwen3.8-27B-abliterated-GGUF,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-text,2441040,653,"transformers, gguf, abliterated, uncensored, huihui, qwen3, unsloth, image-text-to-text, base_model:Qwen/Qwen3.8-27B, base_model:quantized:Qwen/Qwen3.8-27B, license:apache-2.0, endpoints_compatible, region:us, conversational",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/daekeun-ml/koelectra-small-v3-nsmc,daekeun-ml/koelectra-small-v3-nsmc,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-classification,2437163,7,"transformers, pytorch, safetensors, electra, text-classification, classification, ko, dataset:nsmc, license:mit, endpoints_compatible, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,AI/ML model hosted on Hugging Face Hub,UNKNOWN,AI_MODEL,2416632,2843,"vllm, safetensors, mistral, mistral-common, base_model:mistralai/Mistral-7B-v0.3, base_model:finetune:mistralai/Mistral-7B-v0.3, license:apache-2.0, region:us, deploy:sagemaker",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/mistralai/Voxtral-Mini-4B-Realtime-2602,mistralai/Voxtral-Mini-4B-Realtime-2602,AI/ML model hosted on Hugging Face Hub,UNKNOWN,automatic-speech-recognition,2414824,977,"vllm, safetensors, voxtral_realtime, mistral-common, automatic-speech-recognition, en, fr, es, de, ru, zh, ja, it, pt, nl, ar, hi, ko, arxiv:2602.11298, base_model:mistralai/Ministral-3-3B-Base-2512, base_model:finetune:mistralai/Ministral-3-3B-Base-2512, license:apache-2.0, eval-results, region:us, deploy:sagemaker",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/HuggingFaceTB/SmolLM2-135M,HuggingFaceTB/SmolLM2-135M,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-generation,2410413,231,"transformers, safetensors, llama, text-generation, en, arxiv:2502.02737, license:apache-2.0, eval-results, text-generation-inference, endpoints_compatible, region:us, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Qwen/Qwen3.5-0.8B,Qwen/Qwen3.5-0.8B,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-text,2396915,699,"transformers, safetensors, qwen3_5, image-text-to-text, conversational, base_model:Qwen/Qwen3.5-0.8B-Base, base_model:finetune:Qwen/Qwen3.5-0.8B-Base, license:apache-2.0, eval-results, endpoints_compatible, deploy:sagemaker, deploy:azure, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/deepseek-ai/DeepSeek-OCR,deepseek-ai/DeepSeek-OCR,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-text,2394300,3352,"transformers, safetensors, deepseek_vl_v2, feature-extraction, deepseek, vision-language, ocr, custom_code, image-text-to-text, multilingual, arxiv:2510.18234, license:mit, eval-results, deploy:sagemaker, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Xenova/bge-base-en-v1.5,Xenova/bge-base-en-v1.5,AI/ML model hosted on Hugging Face Hub,UNKNOWN,feature-extraction,2392165,10,"transformers.js, onnx, bert, feature-extraction, base_model:BAAI/bge-base-en-v1.5, base_model:quantized:BAAI/bge-base-en-v1.5, license:mit, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Qwen/Qwen3-14B-AWQ,Qwen/Qwen3-14B-AWQ,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-generation,2353505,73,"transformers, safetensors, qwen3, text-generation, conversational, arxiv:2309.00071, arxiv:2505.09388, base_model:Qwen/Qwen3-14B, base_model:quantized:Qwen/Qwen3-14B, license:apache-2.0, text-generation-inference, endpoints_compatible, 4-bit, awq, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/facebook/w2v-bert-2.0,facebook/w2v-bert-2.0,AI/ML model hosted on Hugging Face Hub,UNKNOWN,feature-extraction,2328421,230,"transformers, safetensors, wav2vec2-bert, feature-extraction, af, am, ar, as, az, be, bn, bs, bg, ca, cs, zh, cy, da, de, el, en, et, fi, fr, or, om, ga, gl, gu, ha, he, hi, hr, hu, hy, ig, id, is, it, jv, ja, kn, ka, kk, mn, km, ky, ko, lo, ln, lt, lb, lg, lv, ml, mr, mk, mt, mi, my, nl, nb, ne, ny, oc, pa, ps, fa, pl, pt, ro, ru, sk, sl, sn, sd, so, es, sr, sv, sw, ta, te, tg, tl, th, tr, uk, ur, uz, vi, wo, xh, yo, ms, zu, ary, arz, yue, kea, arxiv:2312.05187, license:mit, region:us, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/autogluon/chronos-bolt-tiny,autogluon/chronos-bolt-tiny,AI/ML model hosted on Hugging Face Hub,UNKNOWN,time-series-forecasting,2327549,13,"safetensors, t5, time series, forecasting, pretrained models, foundation models, time series foundation models, time-series, time-series-forecasting, arxiv:1910.10683, arxiv:2403.07815, license:apache-2.0, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/moonshotai/Kimi-K3,moonshotai/Kimi-K3,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-text,2319885,11275,"transformers, safetensors, kimi_k3, feature-extraction, compressed-tensors, conversational, image-text-to-text, custom_code, license:other, eval-results, 8-bit, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/RadixArk/Qwen3.8-27B-NVFP4,RadixArk/Qwen3.8-27B-NVFP4,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-text,2293133,89,"Model Optimizer, safetensors, qwen3_5, RadixArk, ModelOpt, Qwen3.8, quantized, FP4, fp4, NVFP4, image-text-to-text, conversational, base_model:Qwen/Qwen3.8-27B, base_model:quantized:Qwen/Qwen3.8-27B, license:apache-2.0, modelopt, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/pyannote/voice-activity-detection,pyannote/voice-activity-detection,AI/ML model hosted on Hugging Face Hub,UNKNOWN,automatic-speech-recognition,2259400,241,"pyannote-audio, pyannote, pyannote-audio-pipeline, audio, voice, speech, speaker, voice-activity-detection, automatic-speech-recognition, dataset:ami, dataset:dihard, dataset:voxconverse, license:mit, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/cyankiwi/gemma-4-26B-A4B-it-AWQ-4bit,cyankiwi/gemma-4-26B-A4B-it-AWQ-4bit,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-text,2256988,97,"transformers, safetensors, gemma4, image-text-to-text, conversational, base_model:google/gemma-4-26B-A4B-it, base_model:quantized:google/gemma-4-26B-A4B-it, license:apache-2.0, endpoints_compatible, compressed-tensors, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Qwen/Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,AI/ML model hosted on Hugging Face Hub,UNKNOWN,feature-extraction,2253605,799,"sentence-transformers, safetensors, qwen3, text-generation, transformers, sentence-similarity, feature-extraction, text-embeddings-inference, arxiv:2506.05176, base_model:Qwen/Qwen3-8B-Base, base_model:finetune:Qwen/Qwen3-8B-Base, license:apache-2.0, endpoints_compatible, region:us, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/jonatasgrosman/wav2vec2-large-xlsr-53-arabic,jonatasgrosman/wav2vec2-large-xlsr-53-arabic,AI/ML model hosted on Hugging Face Hub,UNKNOWN,automatic-speech-recognition,2245086,55,"transformers, pytorch, jax, wav2vec2, automatic-speech-recognition, audio, speech, xlsr-fine-tuning-week, ar, dataset:common_voice, dataset:arabic_speech_corpus, doi:10.57967/hf/3573, license:apache-2.0, model-index, endpoints_compatible, region:us, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Qwen/Qwen3.5-27B,Qwen/Qwen3.5-27B,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-text,2239639,1043,"transformers, safetensors, qwen3_5, image-text-to-text, conversational, license:apache-2.0, eval-results, endpoints_compatible, region:us, deploy:sagemaker, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/emilyalsentzer/Bio_ClinicalBERT,emilyalsentzer/Bio_ClinicalBERT,AI/ML model hosted on Hugging Face Hub,UNKNOWN,fill-mask,2234307,440,"transformers, pytorch, tf, jax, bert, fill-mask, en, arxiv:1904.03323, arxiv:1901.08746, license:mit, endpoints_compatible, region:us, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/unsloth/Qwen3.6-27B-NVFP4,unsloth/Qwen3.6-27B-NVFP4,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-text,2229797,279,"transformers, safetensors, qwen3_5, image-text-to-text, unsloth, qwen, conversational, base_model:Qwen/Qwen3.6-27B, base_model:quantized:Qwen/Qwen3.6-27B, license:apache-2.0, endpoints_compatible, compressed-tensors, region:us, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Systran/faster-whisper-tiny,Systran/faster-whisper-tiny,AI/ML model hosted on Hugging Face Hub,UNKNOWN,automatic-speech-recognition,2226705,26,"ctranslate2, audio, automatic-speech-recognition, en, zh, de, es, ru, ko, fr, ja, pt, tr, pl, ca, nl, ar, sv, it, id, hi, fi, vi, he, uk, el, ms, cs, ro, da, hu, ta, no, th, ur, hr, bg, lt, la, mi, ml, cy, sk, te, fa, lv, bn, sr, az, sl, kn, et, mk, br, eu, is, hy, ne, mn, bs, kk, sq, sw, gl, mr, pa, si, km, sn, yo, so, af, oc, ka, be, tg, sd, gu, am, yi, lo, uz, fo, ht, ps, tk, nn, mt, sa, lb, my, bo, tl, mg, as, tt, haw, ln, ha, ba, jw, su, license:mit, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Qwen/Qwen2.5-32B-Instruct,Qwen/Qwen2.5-32B-Instruct,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-generation,2222922,358,"transformers, safetensors, qwen2, text-generation, chat, conversational, en, arxiv:2309.00071, arxiv:2407.10671, base_model:Qwen/Qwen2.5-32B, base_model:finetune:Qwen/Qwen2.5-32B, license:apache-2.0, text-generation-inference, endpoints_compatible, region:us, deploy:sagemaker, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Qwen/Qwen3.5-35B-A3B,Qwen/Qwen3.5-35B-A3B,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-text,2211686,1501,"transformers, safetensors, qwen3_5_moe, image-text-to-text, conversational, base_model:Qwen/Qwen3.5-35B-A3B-Base, base_model:finetune:Qwen/Qwen3.5-35B-A3B-Base, license:apache-2.0, eval-results, endpoints_compatible, deploy:azure, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/docling-project/docling-models,docling-project/docling-models,AI/ML model hosted on Hugging Face Hub,UNKNOWN,AI_MODEL,2209732,216,"transformers, arxiv:2408.09869, arxiv:2206.01062, doi:10.57967/hf/3036, license:cdla-permissive-2.0, license:apache-2.0, eval-results, endpoints_compatible, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/speechbrain/spkrec-ecapa-voxceleb,speechbrain/spkrec-ecapa-voxceleb,AI/ML model hosted on Hugging Face Hub,UNKNOWN,AI_MODEL,2206951,346,"speechbrain, embeddings, Speaker, Verification, Identification, pytorch, ECAPA, TDNN, en, dataset:voxceleb, arxiv:2106.04624, license:apache-2.0, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/nomic-ai/nomic-embed-text-v2-moe,nomic-ai/nomic-embed-text-v2-moe,AI/ML model hosted on Hugging Face Hub,UNKNOWN,sentence-similarity,2193696,500,"sentence-transformers, safetensors, nomic_bert, sentence-similarity, feature-extraction, custom_code, en, es, fr, de, it, pt, pl, nl, tr, ja, vi, ru, id, ar, cs, ro, sv, el, uk, zh, hu, da, no, hi, fi, bg, ko, sk, th, he, ca, lt, fa, ms, sl, lv, mr, bn, sq, cy, be, ml, kn, mk, ur, fy, te, eu, sw, so, sd, uz, co, hr, gu, ce, eo, jv, la, zu, mn, si, ga, ky, tg, my, km, mg, pa, sn, ha, ht, su, gd, ny, ps, ku, am, ig, lo, mi, nn, sm, yi, st, tl, xh, yo, af, ta, tn, ug, az, ba, bs, dv, et, gl, gn, gv, hy, arxiv:2502.07972, arxiv:2205.13147, base_model:nomic-ai/nomic-embed-text-v2-moe-unsupervised, base_model:finetune:nomic-ai/nomic-embed-text-v2-moe-unsupervised, license:apache-2.0, text-embeddings-inference, endpoints_compatible, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/antirez/deepseek-v4-gguf,antirez/deepseek-v4-gguf,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-generation,2171045,469,"gguf, quantized, deepseek, deepseek-v4, deepseek-v4-flash, moe, mixture-of-experts, 2-bit, 4-bit, iq2_xxs, q2_k, q4_k, ds4, apple-silicon, metal, text-generation, en, base_model:deepseek-ai/DeepSeek-V4-Flash, base_model:quantized:deepseek-ai/DeepSeek-V4-Flash, license:mit, endpoints_compatible, region:us, conversational",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/patrickjohncyh/fashion-clip,patrickjohncyh/fashion-clip,AI/ML model hosted on Hugging Face Hub,UNKNOWN,zero-shot-image-classification,2169175,291,"transformers, pytorch, onnx, safetensors, clip, zero-shot-image-classification, vision, language, fashion, ecommerce, en, license:mit, endpoints_compatible, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/jinaai/jina-embeddings-v3,jinaai/jina-embeddings-v3,AI/ML model hosted on Hugging Face Hub,UNKNOWN,feature-extraction,2151116,1155,"transformers, pytorch, onnx, safetensors, feature-extraction, sentence-similarity, mteb, sentence-transformers, custom_code, multilingual, af, am, ar, as, az, be, bg, bn, br, bs, ca, cs, cy, da, de, el, en, eo, es, et, eu, fa, fi, fr, fy, ga, gd, gl, gu, ha, he, hi, hr, hu, hy, id, is, it, ja, jv, ka, kk, km, kn, ko, ku, ky, la, lo, lt, lv, mg, mk, ml, mn, mr, ms, my, ne, nl, no, om, or, pa, pl, ps, pt, ro, ru, sa, sd, si, sk, sl, so, sq, sr, su, sv, sw, ta, te, th, tl, tr, ug, uk, ur, uz, vi, xh, yi, zh, arxiv:2409.10173, license:cc-by-nc-4.0, model-index, eval-results, region:eu",2026-09-11T04:52:02.520644+00:00
